IVId,ReadingId,Voltage,CurrentAmp
1151,116,0.0,7.44
1152,116,0.5,7.93
1153,116,1.0,7.41
1154,116,1.5,7.07
1155,116,2.0,8.54
1156,116,2.5,8.32
1157,116,3.0,6.91
1158,116,3.5,8.17
1159,116,4.0,7.41
1160,116,4.5,6.92
1161,117,0.0,8.17
1162,117,0.5,8.04
1163,117,1.0,6.88
1164,117,1.5,6.88
1165,117,2.0,7.53
1166,117,2.5,8.2
1167,117,3.0,8.04
1168,117,3.5,8.23
1169,117,4.0,7.67
1170,117,4.5,6.39
1171,118,0.0,8.27
1172,118,0.5,8.04
1173,118,1.0,6.83
1174,118,1.5,8.01
1175,118,2.0,7.1
1176,118,2.5,8.48
1177,118,3.0,8.01
1178,118,3.5,6.52
1179,118,4.0,7.51
1180,118,4.5,7.11
1181,119,0.0,7.97
1182,119,0.5,8.51
1183,119,1.0,7.18
1184,119,1.5,7.49
1185,119,2.0,7.48
1186,119,2.5,6.52
1187,119,3.0,8.22
1188,119,3.5,7.29
1189,119,4.0,6.95
1190,119,4.5,6.34
1191,120,0.0,7.01
1192,120,0.5,7.77
1193,120,1.0,7.6
1194,120,1.5,8.1
1195,120,2.0,6.76
1196,120,2.5,7.54
1197,120,3.0,7.81
1198,120,3.5,7.29
1199,120,4.0,7.44
1200,120,4.5,7.61
1201,121,0.0,7.59
1202,121,0.5,8.23
1203,121,1.0,7.15
1204,121,1.5,8.4
1205,121,2.0,8.19
1206,121,2.5,7.7
1207,121,3.0,6.57
1208,121,3.5,7.07
1209,121,4.0,6.63
1210,121,4.5,6.77
1211,122,0.0,7.2
1212,122,0.5,7.03
1213,122,1.0,7.9
1214,122,1.5,6.86
1215,122,2.0,7.98
1216,122,2.5,7.95
1217,122,3.0,8.11
1218,122,3.5,6.79
1219,122,4.0,7.67
1220,122,4.5,6.49
1221,123,0.0,8.94
1222,123,0.5,7.34
1223,123,1.0,8.23
1224,123,1.5,7.35
1225,123,2.0,6.88
1226,123,2.5,8.2
1227,123,3.0,6.99
1228,123,3.5,7.53
1229,123,4.0,6.33
1230,123,4.5,6.67
1231,124,0.0,7.62
1232,124,0.5,8.19
1233,124,1.0,7.41
1234,124,1.5,7.49
1235,124,2.0,8.44
1236,124,2.5,7.47
1237,124,3.0,8.06
1238,124,3.5,7.86
1239,124,4.0,6.85
1240,124,4.5,6.27
1241,125,0.0,8.7
1242,125,0.5,8.24
1243,125,1.0,7.01
1244,125,1.5,7.23
1245,125,2.0,7.68
1246,125,2.5,8.45
1247,125,3.0,7.62
1248,125,3.5,6.38
1249,125,4.0,6.52
1250,125,4.5,6.89
1251,126,0.0,7.6
1252,126,0.5,7.37
1253,126,1.0,8.24
1254,126,1.5,6.71
1255,126,2.0,6.83
1256,126,2.5,7.88
1257,126,3.0,7.82
1258,126,3.5,6.85
1259,126,4.0,7.85
1260,126,4.5,6.84
1261,127,0.0,8.71
1262,127,0.5,7.82
1263,127,1.0,6.97
1264,127,1.5,7.96
1265,127,2.0,8.18
1266,127,2.5,7.82
1267,127,3.0,8.02
1268,127,3.5,7.42
1269,127,4.0,7.58
1270,127,4.5,6.45
1271,128,0.0,8.82
1272,128,0.5,7.62
1273,128,1.0,6.93
1274,128,1.5,8.69
1275,128,2.0,7.99
1276,128,2.5,7.15
1277,128,3.0,8.01
1278,128,3.5,8.06
1279,128,4.0,7.8
1280,128,4.5,7.39
1281,129,0.0,7.62
1282,129,0.5,8.77
1283,129,1.0,8.21
1284,129,1.5,7.28
1285,129,2.0,6.79
1286,129,2.5,7.63
1287,129,3.0,7.75
1288,129,3.5,7.29
1289,129,4.0,6.51
1290,129,4.5,7.45
1291,130,0.0,8.64
1292,130,0.5,8.83
1293,130,1.0,8.79
1294,130,1.5,6.8
1295,130,2.0,6.81
1296,130,2.5,8.12
1297,130,3.0,7.43
1298,130,3.5,8.22
1299,130,4.0,7.93
1300,130,4.5,6.77
1301,131,0.0,8.96
1302,131,0.5,7.57
1303,131,1.0,7.87
1304,131,1.5,8.64
1305,131,2.0,7.75
1306,131,2.5,6.54
1307,131,3.0,6.7
1308,131,3.5,7.96
1309,131,4.0,7.22
1310,131,4.5,7.45
1311,132,0.0,8.76
1312,132,0.5,8.39
1313,132,1.0,8.32
1314,132,1.5,6.82
1315,132,2.0,8.12
1316,132,2.5,7.86
1317,132,3.0,7.07
1318,132,3.5,8.14
1319,132,4.0,6.57
1320,132,4.5,7.48
1321,133,0.0,7.7
1322,133,0.5,7.78
1323,133,1.0,7.72
1324,133,1.5,8.13
1325,133,2.0,7.86
1326,133,2.5,7.24
1327,133,3.0,8.2
1328,133,3.5,8.17
1329,133,4.0,6.6
1330,133,4.5,6.73
1331,134,0.0,7.88
1332,134,0.5,8.37
1333,134,1.0,6.99
1334,134,1.5,7.47
1335,134,2.0,8.13
1336,134,2.5,8.49
1337,134,3.0,7.28
1338,134,3.5,7.1
1339,134,4.0,6.26
1340,134,4.5,6.72
1341,135,0.0,8.3
1342,135,0.5,8.52
1343,135,1.0,7.31
1344,135,1.5,7.56
1345,135,2.0,8.1
1346,135,2.5,7.05
1347,135,3.0,7.73
1348,135,3.5,6.52
1349,135,4.0,7.02
1350,135,4.5,7.36
1351,136,0.0,7.72
1352,136,0.5,7.95
1353,136,1.0,7.56
1354,136,1.5,8.05
1355,136,2.0,8.09
1356,136,2.5,7.46
1357,136,3.0,6.79
1358,136,3.5,7.25
1359,136,4.0,6.21
1360,136,4.5,7.95
1361,137,0.0,8.76
1362,137,0.5,7.52
1363,137,1.0,8.37
1364,137,1.5,8.44
1365,137,2.0,6.71
1366,137,2.5,7.16
1367,137,3.0,7.52
1368,137,3.5,6.64
1369,137,4.0,7.02
1370,137,4.5,7.01
1371,138,0.0,8.21
1372,138,0.5,8.57
1373,138,1.0,7.27
1374,138,1.5,6.89
1375,138,2.0,7.2
1376,138,2.5,7.73
1377,138,3.0,7.6
1378,138,3.5,8.27
1379,138,4.0,6.68
1380,138,4.5,7.93
1381,139,0.0,8.28
1382,139,0.5,8.79
1383,139,1.0,8.11
1384,139,1.5,7.39
1385,139,2.0,8.58
1386,139,2.5,6.69
1387,139,3.0,7.02
1388,139,3.5,7.98
1389,139,4.0,7.59
1390,139,4.5,7.77
1391,140,0.0,8.06
1392,140,0.5,8.41
1393,140,1.0,7.97
1394,140,1.5,6.95
1395,140,2.0,7.51
1396,140,2.5,7.31
1397,140,3.0,8.15
1398,140,3.5,6.98
1399,140,4.0,7.37
1400,140,4.5,7.86
1401,141,0.0,7.65
1402,141,0.5,7.09
1403,141,1.0,6.87
1404,141,1.5,8.22
1405,141,2.0,7.64
1406,141,2.5,7.65
1407,141,3.0,6.51
1408,141,3.5,6.46
1409,141,4.0,6.77
1410,141,4.5,7.72
1411,142,0.0,7.34
1412,142,0.5,8.12
1413,142,1.0,7.52
1414,142,1.5,6.74
1415,142,2.0,7.98
1416,142,2.5,7.42
1417,142,3.0,7.19
1418,142,3.5,7.61
1419,142,4.0,7.14
1420,142,4.5,6.14
1421,143,0.0,8.82
1422,143,0.5,7.89
1423,143,1.0,7.23
1424,143,1.5,8.28
1425,143,2.0,6.71
1426,143,2.5,7.96
1427,143,3.0,7.19
1428,143,3.5,7.3
1429,143,4.0,7.33
1430,143,4.5,6.47
1431,144,0.0,7.12
1432,144,0.5,7.07
1433,144,1.0,8.75
1434,144,1.5,7.77
1435,144,2.0,7.27
1436,144,2.5,7.48
1437,144,3.0,7.61
1438,144,3.5,6.38
1439,144,4.0,7.65
1440,144,4.5,6.78
1441,145,0.0,8.13
1442,145,0.5,8.84
1443,145,1.0,8.64
1444,145,1.5,7.21
1445,145,2.0,7.56
1446,145,2.5,7.75
1447,145,3.0,8.38
1448,145,3.5,7.34
1449,145,4.0,7.11
1450,145,4.5,7.99
1451,146,0.0,7.51
1452,146,0.5,7.16
1453,146,1.0,6.95
1454,146,1.5,7.3
1455,146,2.0,7.02
1456,146,2.5,7.58
1457,146,3.0,7.95
1458,146,3.5,7.56
1459,146,4.0,7.89
1460,146,4.5,6.38
1461,147,0.0,8.29
1462,147,0.5,8.01
1463,147,1.0,7.44
1464,147,1.5,7.31
1465,147,2.0,7.01
1466,147,2.5,6.55
1467,147,3.0,6.43
1468,147,3.5,6.97
1469,147,4.0,7.96
1470,147,4.5,7.56
1471,148,0.0,7.64
1472,148,0.5,7.09
1473,148,1.0,8.54
1474,148,1.5,6.9
1475,148,2.0,8.05
1476,148,2.5,6.66
1477,148,3.0,6.7
1478,148,3.5,7.72
1479,148,4.0,8.08
1480,148,4.5,7.73
1481,149,0.0,7.45
1482,149,0.5,7.42
1483,149,1.0,7.19
1484,149,1.5,8.28
1485,149,2.0,7.27
1486,149,2.5,8.01
1487,149,3.0,7.92
1488,149,3.5,7.73
1489,149,4.0,6.33
1490,149,4.5,6.3
1491,150,0.0,7.7
1492,150,0.5,7.92
1493,150,1.0,7.33
1494,150,1.5,8.32
1495,150,2.0,6.68
1496,150,2.5,8.0
1497,150,3.0,8.01
1498,150,3.5,7.87
1499,150,4.0,7.87
1500,150,4.5,6.39
1501,151,0.0,7.85
1502,151,0.5,7.62
1503,151,1.0,8.01
1504,151,1.5,7.07
1505,151,2.0,8.26
1506,151,2.5,7.09
1507,151,3.0,6.89
1508,151,3.5,8.12
1509,151,4.0,7.72
1510,151,4.5,7.34
1511,152,0.0,7.32
1512,152,0.5,8.75
1513,152,1.0,7.01
1514,152,1.5,7.45
1515,152,2.0,8.34
1516,152,2.5,6.6
1517,152,3.0,6.44
1518,152,3.5,7.77
1519,152,4.0,7.72
1520,152,4.5,8.1
1521,153,0.0,8.75
1522,153,0.5,7.77
1523,153,1.0,8.43
1524,153,1.5,8.32
1525,153,2.0,7.16
1526,153,2.5,7.91
1527,153,3.0,7.3
1528,153,3.5,7.87
1529,153,4.0,8.04
1530,153,4.5,7.47
1531,154,0.0,8.2
1532,154,0.5,7.75
1533,154,1.0,7.83
1534,154,1.5,8.51
1535,154,2.0,8.16
1536,154,2.5,6.71
1537,154,3.0,6.61
1538,154,3.5,7.03
1539,154,4.0,6.26
1540,154,4.5,7.24
1541,155,0.0,7.5
1542,155,0.5,7.21
1543,155,1.0,7.28
1544,155,1.5,8.12
1545,155,2.0,8.54
1546,155,2.5,7.73
1547,155,3.0,7.07
1548,155,3.5,6.54
1549,155,4.0,6.25
1550,155,4.5,7.36
1551,156,0.0,7.53
1552,156,0.5,8.47
1553,156,1.0,7.28
1554,156,1.5,8.24
1555,156,2.0,6.81
1556,156,2.5,7.7
1557,156,3.0,6.42
1558,156,3.5,7.33
1559,156,4.0,7.72
1560,156,4.5,6.59
1561,157,0.0,7.08
1562,157,0.5,7.61
1563,157,1.0,8.08
1564,157,1.5,7.67
1565,157,2.0,8.05
1566,157,2.5,6.65
1567,157,3.0,7.94
1568,157,3.5,7.72
1569,157,4.0,7.23
1570,157,4.5,7.07
1571,158,0.0,8.33
1572,158,0.5,8.42
1573,158,1.0,8.57
1574,158,1.5,7.23
1575,158,2.0,7.97
1576,158,2.5,7.7
1577,158,3.0,7.05
1578,158,3.5,7.38
1579,158,4.0,7.0
1580,158,4.5,6.64
1581,159,0.0,8.58
1582,159,0.5,7.16
1583,159,1.0,8.53
1584,159,1.5,8.62
1585,159,2.0,7.2
1586,159,2.5,7.63
1587,159,3.0,8.31
1588,159,3.5,8.01
1589,159,4.0,6.6
1590,159,4.5,7.44
1591,160,0.0,7.13
1592,160,0.5,7.84
1593,160,1.0,6.84
1594,160,1.5,8.6
1595,160,2.0,7.91
1596,160,2.5,7.42
1597,160,3.0,7.68
1598,160,3.5,7.78
1599,160,4.0,6.87
1600,160,4.5,6.21
1601,161,0.0,7.29
1602,161,0.5,7.12
1603,161,1.0,6.83
1604,161,1.5,8.21
1605,161,2.0,7.67
1606,161,2.5,7.26
1607,161,3.0,7.69
1608,161,3.5,6.68
1609,161,4.0,8.15
1610,161,4.5,7.08
1611,162,0.0,8.95
1612,162,0.5,8.13
1613,162,1.0,8.08
1614,162,1.5,7.51
1615,162,2.0,8.48
1616,162,2.5,7.15
1617,162,3.0,7.43
1618,162,3.5,7.08
1619,162,4.0,7.73
1620,162,4.5,6.37
1621,163,0.0,7.02
1622,163,0.5,8.81
1623,163,1.0,7.31
1624,163,1.5,8.3
1625,163,2.0,8.58
1626,163,2.5,6.78
1627,163,3.0,6.85
1628,163,3.5,6.82
1629,163,4.0,6.8
1630,163,4.5,6.58
1631,164,0.0,7.51
1632,164,0.5,8.58
1633,164,1.0,7.83
1634,164,1.5,7.17
1635,164,2.0,7.97
1636,164,2.5,7.49
1637,164,3.0,6.8
1638,164,3.5,7.38
1639,164,4.0,7.42
1640,164,4.5,7.08
1641,165,0.0,7.6
1642,165,0.5,7.74
1643,165,1.0,7.77
1644,165,1.5,7.06
1645,165,2.0,8.59
1646,165,2.5,7.9
1647,165,3.0,7.63
1648,165,3.5,8.23
1649,165,4.0,7.52
1650,165,4.5,7.6
1651,166,0.0,8.78
1652,166,0.5,8.89
1653,166,1.0,8.42
1654,166,1.5,8.13
1655,166,2.0,7.76
1656,166,2.5,7.72
1657,166,3.0,7.85
1658,166,3.5,6.66
1659,166,4.0,7.64
1660,166,4.5,7.87
1661,167,0.0,7.8
1662,167,0.5,7.8
1663,167,1.0,8.57
1664,167,1.5,6.99
1665,167,2.0,8.05
1666,167,2.5,7.94
1667,167,3.0,6.64
1668,167,3.5,7.32
1669,167,4.0,7.58
1670,167,4.5,7.54
1671,168,0.0,8.44
1672,168,0.5,8.25
1673,168,1.0,8.17
1674,168,1.5,6.81
1675,168,2.0,7.24
1676,168,2.5,6.73
1677,168,3.0,6.98
1678,168,3.5,6.54
1679,168,4.0,7.19
1680,168,4.5,6.5
1681,169,0.0,8.05
1682,169,0.5,8.18
1683,169,1.0,8.03
1684,169,1.5,7.05
1685,169,2.0,7.76
1686,169,2.5,7.4
1687,169,3.0,6.56
1688,169,3.5,7.42
1689,169,4.0,7.51
1690,169,4.5,7.49
1691,170,0.0,8.13
1692,170,0.5,7.61
1693,170,1.0,7.84
1694,170,1.5,8.02
1695,170,2.0,8.42
1696,170,2.5,7.71
1697,170,3.0,8.31
1698,170,3.5,7.63
1699,170,4.0,8.0
1700,170,4.5,6.18
1701,171,0.0,7.45
1702,171,0.5,7.48
1703,171,1.0,8.77
1704,171,1.5,7.14
1705,171,2.0,7.69
1706,171,2.5,7.46
1707,171,3.0,7.32
1708,171,3.5,6.58
1709,171,4.0,6.41
1710,171,4.5,6.47
1711,172,0.0,7.13
1712,172,0.5,8.04
1713,172,1.0,6.89
1714,172,1.5,7.72
1715,172,2.0,7.4
1716,172,2.5,7.36
1717,172,3.0,6.54
1718,172,3.5,7.91
1719,172,4.0,7.3
1720,172,4.5,7.36
1721,173,0.0,8.41
1722,173,0.5,6.91
1723,173,1.0,7.62
1724,173,1.5,7.59
1725,173,2.0,8.54
1726,173,2.5,7.75
1727,173,3.0,7.14
1728,173,3.5,7.4
1729,173,4.0,7.36
1730,173,4.5,7.83
1731,174,0.0,7.43
1732,174,0.5,7.63
1733,174,1.0,8.41
1734,174,1.5,7.82
1735,174,2.0,8.17
1736,174,2.5,7.69
1737,174,3.0,6.72
1738,174,3.5,7.6
1739,174,4.0,8.06
1740,174,4.5,6.89
1741,175,0.0,7.9
1742,175,0.5,8.28
1743,175,1.0,7.98
1744,175,1.5,8.33
1745,175,2.0,7.83
1746,175,2.5,6.59
1747,175,3.0,6.57
1748,175,3.5,7.78
1749,175,4.0,6.93
1750,175,4.5,6.6
1751,176,0.0,8.76
1752,176,0.5,8.01
1753,176,1.0,6.87
1754,176,1.5,8.26
1755,176,2.0,8.55
1756,176,2.5,7.56
1757,176,3.0,7.68
1758,176,3.5,7.04
1759,176,4.0,7.52
1760,176,4.5,7.81
1761,177,0.0,7.66
1762,177,0.5,7.59
1763,177,1.0,8.57
1764,177,1.5,8.16
1765,177,2.0,8.05
1766,177,2.5,7.72
1767,177,3.0,8.0
1768,177,3.5,6.96
1769,177,4.0,7.34
1770,177,4.5,7.91
1771,178,0.0,8.95
1772,178,0.5,8.69
1773,178,1.0,7.38
1774,178,1.5,7.85
1775,178,2.0,7.08
1776,178,2.5,7.35
1777,178,3.0,8.25
1778,178,3.5,6.84
1779,178,4.0,7.37
1780,178,4.5,6.74
1781,179,0.0,8.74
1782,179,0.5,8.49
1783,179,1.0,8.32
1784,179,1.5,7.28
1785,179,2.0,6.99
1786,179,2.5,7.04
1787,179,3.0,8.29
1788,179,3.5,7.86
1789,179,4.0,6.69
1790,179,4.5,7.45
1791,180,0.0,7.13
1792,180,0.5,8.83
1793,180,1.0,7.54
1794,180,1.5,7.69
1795,180,2.0,6.69
1796,180,2.5,7.19
1797,180,3.0,6.77
1798,180,3.5,6.53
1799,180,4.0,6.27
1800,180,4.5,7.73
1801,181,0.0,7.23
1802,181,0.5,7.38
1803,181,1.0,7.65
1804,181,1.5,7.82
1805,181,2.0,8.06
1806,181,2.5,7.12
1807,181,3.0,6.94
1808,181,3.5,6.48
1809,181,4.0,7.27
1810,181,4.5,7.22
1811,182,0.0,7.03
1812,182,0.5,7.16
1813,182,1.0,8.46
1814,182,1.5,8.61
1815,182,2.0,7.04
1816,182,2.5,6.51
1817,182,3.0,7.1
1818,182,3.5,6.79
1819,182,4.0,7.39
1820,182,4.5,6.34
1821,183,0.0,8.35
1822,183,0.5,8.68
1823,183,1.0,8.31
1824,183,1.5,7.2
1825,183,2.0,7.11
1826,183,2.5,6.97
1827,183,3.0,7.34
1828,183,3.5,7.86
1829,183,4.0,7.61
1830,183,4.5,7.04
1831,184,0.0,8.42
1832,184,0.5,8.29
1833,184,1.0,8.73
1834,184,1.5,7.39
1835,184,2.0,7.71
1836,184,2.5,6.9
1837,184,3.0,6.75
1838,184,3.5,7.07
1839,184,4.0,6.56
1840,184,4.5,6.52
1841,185,0.0,7.21
1842,185,0.5,8.52
1843,185,1.0,7.78
1844,185,1.5,7.97
1845,185,2.0,8.44
1846,185,2.5,8.34
1847,185,3.0,6.66
1848,185,3.5,7.73
1849,185,4.0,6.48
1850,185,4.5,7.78
1851,186,0.0,8.82
1852,186,0.5,8.17
1853,186,1.0,8.3
1854,186,1.5,8.11
1855,186,2.0,7.5
1856,186,2.5,7.84
1857,186,3.0,6.46
1858,186,3.5,7.17
1859,186,4.0,6.94
1860,186,4.5,7.44
1861,187,0.0,8.12
1862,187,0.5,8.23
1863,187,1.0,7.48
1864,187,1.5,6.88
1865,187,2.0,8.4
1866,187,2.5,8.01
1867,187,3.0,6.57
1868,187,3.5,7.31
1869,187,4.0,7.53
1870,187,4.5,6.88
1871,188,0.0,8.46
1872,188,0.5,7.73
1873,188,1.0,6.95
1874,188,1.5,7.56
1875,188,2.0,6.64
1876,188,2.5,6.77
1877,188,3.0,6.89
1878,188,3.5,7.01
1879,188,4.0,6.64
1880,188,4.5,6.66
1881,189,0.0,8.54
1882,189,0.5,7.01
1883,189,1.0,7.67
1884,189,1.5,7.64
1885,189,2.0,8.07
1886,189,2.5,7.54
1887,189,3.0,7.34
1888,189,3.5,6.59
1889,189,4.0,7.51
1890,189,4.5,6.43
1891,190,0.0,7.08
1892,190,0.5,8.37
1893,190,1.0,6.97
1894,190,1.5,6.87
1895,190,2.0,8.3
1896,190,2.5,6.76
1897,190,3.0,7.77
1898,190,3.5,7.6
1899,190,4.0,6.74
1900,190,4.5,6.71
1901,191,0.0,8.26
1902,191,0.5,8.0
1903,191,1.0,7.66
1904,191,1.5,8.69
1905,191,2.0,8.6
1906,191,2.5,7.15
1907,191,3.0,7.72
1908,191,3.5,7.73
1909,191,4.0,7.51
1910,191,4.5,7.46
1911,192,0.0,8.88
1912,192,0.5,7.72
1913,192,1.0,8.09
1914,192,1.5,7.89
1915,192,2.0,6.74
1916,192,2.5,6.56
1917,192,3.0,8.31
1918,192,3.5,6.98
1919,192,4.0,7.97
1920,192,4.5,7.31
1921,193,0.0,7.35
1922,193,0.5,8.02
1923,193,1.0,8.12
1924,193,1.5,8.15
1925,193,2.0,7.09
1926,193,2.5,7.54
1927,193,3.0,7.91
1928,193,3.5,7.16
1929,193,4.0,7.6
1930,193,4.5,8.04
1931,194,0.0,7.36
1932,194,0.5,8.04
1933,194,1.0,7.74
1934,194,1.5,7.13
1935,194,2.0,6.72
1936,194,2.5,8.43
1937,194,3.0,7.96
1938,194,3.5,7.77
1939,194,4.0,7.15
1940,194,4.5,6.17
1941,195,0.0,7.95
1942,195,0.5,8.73
1943,195,1.0,8.28
1944,195,1.5,8.23
1945,195,2.0,8.16
1946,195,2.5,7.92
1947,195,3.0,7.32
1948,195,3.5,6.92
1949,195,4.0,7.13
1950,195,4.5,6.33
1951,196,0.0,7.71
1952,196,0.5,8.54
1953,196,1.0,7.65
1954,196,1.5,8.63
1955,196,2.0,8.2
1956,196,2.5,8.26
1957,196,3.0,7.55
1958,196,3.5,7.18
1959,196,4.0,6.75
1960,196,4.5,6.17
1961,197,0.0,7.36
1962,197,0.5,7.47
1963,197,1.0,8.03
1964,197,1.5,6.71
1965,197,2.0,7.09
1966,197,2.5,8.0
1967,197,3.0,6.57
1968,197,3.5,7.8
1969,197,4.0,7.24
1970,197,4.5,7.69
1971,198,0.0,8.06
1972,198,0.5,7.8
1973,198,1.0,7.27
1974,198,1.5,7.71
1975,198,2.0,7.89
1976,198,2.5,7.8
1977,198,3.0,7.98
1978,198,3.5,7.76
1979,198,4.0,6.68
1980,198,4.5,7.45
1981,199,0.0,7.13
1982,199,0.5,7.32
1983,199,1.0,7.26
1984,199,1.5,8.16
1985,199,2.0,8.01
1986,199,2.5,8.05
1987,199,3.0,7.68
1988,199,3.5,7.13
1989,199,4.0,6.49
1990,199,4.5,6.77
1991,200,0.0,7.87
1992,200,0.5,8.84
1993,200,1.0,7.28
1994,200,1.5,6.87
1995,200,2.0,7.58
1996,200,2.5,7.46
1997,200,3.0,7.34
1998,200,3.5,7.33
1999,200,4.0,6.95
2000,200,4.5,7.49
2001,201,0.0,8.79
2002,201,0.5,7.1
2003,201,1.0,6.94
2004,201,1.5,7.24
2005,201,2.0,6.66
2006,201,2.5,6.7
2007,201,3.0,7.38
2008,201,3.5,7.25
2009,201,4.0,6.31
2010,201,4.5,7.03
2011,202,0.0,8.76
2012,202,0.5,8.57
2013,202,1.0,8.71
2014,202,1.5,7.8
2015,202,2.0,8.18
2016,202,2.5,7.01
2017,202,3.0,8.12
2018,202,3.5,7.5
2019,202,4.0,7.74
2020,202,4.5,6.91
2021,203,0.0,8.24
2022,203,0.5,8.63
2023,203,1.0,8.1
2024,203,1.5,7.95
2025,203,2.0,7.23
2026,203,2.5,6.75
2027,203,3.0,7.02
2028,203,3.5,6.7
2029,203,4.0,6.26
2030,203,4.5,7.49
2031,204,0.0,8.43
2032,204,0.5,8.85
2033,204,1.0,7.91
2034,204,1.5,8.69
2035,204,2.0,7.95
2036,204,2.5,7.22
2037,204,3.0,6.76
2038,204,3.5,6.57
2039,204,4.0,6.95
2040,204,4.5,7.28
2041,205,0.0,8.33
2042,205,0.5,8.72
2043,205,1.0,7.52
2044,205,1.5,6.72
2045,205,2.0,7.9
2046,205,2.5,7.94
2047,205,3.0,6.96
2048,205,3.5,7.75
2049,205,4.0,7.19
2050,205,4.5,7.64
2051,206,0.0,8.4
2052,206,0.5,8.73
2053,206,1.0,8.45
2054,206,1.5,6.99
2055,206,2.0,7.66
2056,206,2.5,7.01
2057,206,3.0,7.66
2058,206,3.5,6.79
2059,206,4.0,7.58
2060,206,4.5,6.24
2061,207,0.0,7.52
2062,207,0.5,8.56
2063,207,1.0,6.98
2064,207,1.5,8.17
2065,207,2.0,7.34
2066,207,2.5,6.69
2067,207,3.0,6.75
2068,207,3.5,6.67
2069,207,4.0,7.76
2070,207,4.5,6.74
2071,208,0.0,7.14
2072,208,0.5,8.6
2073,208,1.0,7.95
2074,208,1.5,8.36
2075,208,2.0,6.66
2076,208,2.5,7.95
2077,208,3.0,8.22
2078,208,3.5,8.03
2079,208,4.0,7.39
2080,208,4.5,7.3
2081,209,0.0,8.81
2082,209,0.5,8.26
2083,209,1.0,8.36
2084,209,1.5,8.52
2085,209,2.0,6.89
2086,209,2.5,6.91
2087,209,3.0,7.33
2088,209,3.5,8.12
2089,209,4.0,7.1
2090,209,4.5,7.2
2091,210,0.0,7.96
2092,210,0.5,7.75
2093,210,1.0,7.39
2094,210,1.5,8.68
2095,210,2.0,7.89
2096,210,2.5,7.55
2097,210,3.0,7.46
2098,210,3.5,8.04
2099,210,4.0,7.79
2100,210,4.5,6.25
2101,211,0.0,7.73
2102,211,0.5,8.16
2103,211,1.0,7.0
2104,211,1.5,6.75
2105,211,2.0,7.46
2106,211,2.5,6.93
2107,211,3.0,8.07
2108,211,3.5,7.62
2109,211,4.0,6.33
2110,211,4.5,6.82
2111,212,0.0,7.04
2112,212,0.5,8.41
2113,212,1.0,7.37
2114,212,1.5,8.26
2115,212,2.0,8.31
2116,212,2.5,6.5
2117,212,3.0,6.63
2118,212,3.5,7.1
2119,212,4.0,6.92
2120,212,4.5,8.08
2121,213,0.0,8.7
2122,213,0.5,7.1
2123,213,1.0,8.65
2124,213,1.5,8.42
2125,213,2.0,8.25
2126,213,2.5,7.33
2127,213,3.0,7.49
2128,213,3.5,7.21
2129,213,4.0,7.98
2130,213,4.5,6.22
2131,214,0.0,8.89
2132,214,0.5,7.99
2133,214,1.0,8.72
2134,214,1.5,7.59
2135,214,2.0,8.47
2136,214,2.5,6.68
2137,214,3.0,8.2
2138,214,3.5,7.15
2139,214,4.0,6.82
2140,214,4.5,7.95
2141,215,0.0,8.01
2142,215,0.5,8.38
2143,215,1.0,7.18
2144,215,1.5,8.31
2145,215,2.0,7.08
2146,215,2.5,8.48
2147,215,3.0,7.26
2148,215,3.5,8.04
2149,215,4.0,8.18
2150,215,4.5,7.48
2151,216,0.0,7.36
2152,216,0.5,7.92
2153,216,1.0,7.81
2154,216,1.5,8.65
2155,216,2.0,7.83
2156,216,2.5,6.7
2157,216,3.0,7.11
2158,216,3.5,7.96
2159,216,4.0,7.56
2160,216,4.5,7.34
2161,217,0.0,7.83
2162,217,0.5,7.17
2163,217,1.0,8.39
2164,217,1.5,7.68
2165,217,2.0,8.04
2166,217,2.5,7.37
2167,217,3.0,6.87
2168,217,3.5,7.48
2169,217,4.0,6.34
2170,217,4.5,7.59
2171,218,0.0,8.69
2172,218,0.5,8.32
2173,218,1.0,7.05
2174,218,1.5,7.15
2175,218,2.0,7.16
2176,218,2.5,7.67
2177,218,3.0,7.68
2178,218,3.5,8.01
2179,218,4.0,6.92
2180,218,4.5,6.98
2181,219,0.0,8.42
2182,219,0.5,8.3
2183,219,1.0,7.39
2184,219,1.5,8.64
2185,219,2.0,8.03
2186,219,2.5,7.0
2187,219,3.0,7.61
2188,219,3.5,7.54
2189,219,4.0,6.56
2190,219,4.5,7.09
2191,220,0.0,7.19
2192,220,0.5,8.65
2193,220,1.0,7.83
2194,220,1.5,8.08
2195,220,2.0,7.3
2196,220,2.5,7.78
2197,220,3.0,7.58
2198,220,3.5,6.36
2199,220,4.0,7.91
2200,220,4.5,6.81
2201,221,0.0,7.88
2202,221,0.5,8.67
2203,221,1.0,7.17
2204,221,1.5,8.02
2205,221,2.0,7.24
2206,221,2.5,6.94
2207,221,3.0,7.98
2208,221,3.5,7.36
2209,221,4.0,8.07
2210,221,4.5,7.97
2211,222,0.0,7.12
2212,222,0.5,7.33
2213,222,1.0,6.9
2214,222,1.5,7.82
2215,222,2.0,7.43
2216,222,2.5,8.03
2217,222,3.0,6.53
2218,222,3.5,6.31
2219,222,4.0,6.28
2220,222,4.5,6.39
2221,223,0.0,7.95
2222,223,0.5,7.79
2223,223,1.0,7.51
2224,223,1.5,8.3
2225,223,2.0,7.53
