ReadingId,SubId,Timestamp,ReadTime,Wattage,Plant,ToolName,ToolLine,PassFail,CreatedAt
928,FS-2026-0928,2026-08-18 13:57:00,1.17,297.57,Toledo,Boiler,B,1,2026-09-11 18:08:51
929,FS-2026-0929,2026-08-19 09:11:00,1.64,232.35,Toledo,Flasher,A,0,2026-09-11 18:08:51
930,FS-2026-0930,2026-08-11 02:17:00,2.57,372.24,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
931,FS-2026-0931,2026-08-06 15:09:00,0.58,288.32,Toledo,Boiler,A,1,2026-09-11 18:08:51
932,FS-2026-0932,2026-08-02 23:40:00,2.58,289.32,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
933,FS-2026-0933,2026-08-04 02:30:00,2.43,318.27,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
934,FS-2026-0934,2026-08-16 04:15:00,2.68,366.26,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
935,FS-2026-0935,2026-08-04 19:23:00,2.55,232.99,Toledo,Boiler,A,1,2026-09-11 18:08:51
936,FS-2026-0936,2026-08-10 16:05:00,1.97,281.49,Toledo,Flasher,B,1,2026-09-11 18:08:51
937,FS-2026-0937,2026-08-08 00:25:00,2.0,381.15,Toledo,Flasher,A,0,2026-09-11 18:08:51
938,FS-2026-0938,2026-08-01 18:09:00,1.29,254.18,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
939,FS-2026-0939,2026-08-18 19:20:00,1.88,264.96,Toledo,Flasher,A,0,2026-09-11 18:08:51
940,FS-2026-0940,2026-08-15 08:54:00,2.64,284.47,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
941,FS-2026-0941,2026-08-01 03:13:00,2.53,224.74,Toledo,Flasher,B,0,2026-09-11 18:08:51
942,FS-2026-0942,2026-08-07 06:55:00,0.58,316.06,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
943,FS-2026-0943,2026-08-24 11:49:00,2.13,389.47,Toledo,Boiler,A,0,2026-09-11 18:08:51
944,FS-2026-0944,2026-08-02 06:13:00,0.51,368.26,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
945,FS-2026-0945,2026-08-13 11:42:00,1.96,312.06,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
946,FS-2026-0946,2026-08-20 04:31:00,0.69,356.44,Toledo,Boiler,B,1,2026-09-11 18:08:51
947,FS-2026-0947,2026-08-29 09:55:00,0.71,312.29,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
948,FS-2026-0948,2026-08-30 09:38:00,0.85,249.94,Toledo,Boiler,B,1,2026-09-11 18:08:51
949,FS-2026-0949,2026-08-08 21:51:00,2.89,322.97,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
950,FS-2026-0950,2026-08-27 22:14:00,1.31,233.67,Toledo,Boiler,B,1,2026-09-11 18:08:51
951,FS-2026-0951,2026-08-20 21:48:00,2.6,213.26,Toledo,Flasher,A,1,2026-09-11 18:08:51
952,FS-2026-0952,2026-08-29 08:58:00,0.85,283.26,Toledo,Flasher,A,1,2026-09-11 18:08:51
953,FS-2026-0953,2026-08-10 20:56:00,2.11,206.97,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
954,FS-2026-0954,2026-08-05 13:20:00,2.8,241.71,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
955,FS-2026-0955,2026-08-20 05:08:00,1.79,207.95,Toledo,Flasher,A,1,2026-09-11 18:08:51
956,FS-2026-0956,2026-08-19 03:55:00,1.17,294.52,Toledo,Flasher,B,0,2026-09-11 18:08:51
957,FS-2026-0957,2026-08-11 20:45:00,1.64,268.4,Toledo,Flasher,A,0,2026-09-11 18:08:51
958,FS-2026-0958,2026-08-08 07:31:00,1.7,382.79,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
959,FS-2026-0959,2026-08-07 15:14:00,0.55,378.11,Toledo,Flasher,A,0,2026-09-11 18:08:51
960,FS-2026-0960,2026-08-30 16:01:00,1.85,390.46,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
961,FS-2026-0961,2026-08-30 03:11:00,2.71,211.8,Toledo,Boiler,B,1,2026-09-11 18:08:51
962,FS-2026-0962,2026-08-08 11:42:00,0.85,303.05,Toledo,Boiler,B,0,2026-09-11 18:08:51
963,FS-2026-0963,2026-08-22 11:47:00,0.58,339.62,Toledo,Boiler,A,1,2026-09-11 18:08:51
964,FS-2026-0964,2026-08-05 12:16:00,2.48,221.8,Toledo,Flasher,A,1,2026-09-11 18:08:51
965,FS-2026-0965,2026-08-12 07:28:00,2.85,250.42,Toledo,Flasher,A,1,2026-09-11 18:08:51
966,FS-2026-0966,2026-08-04 05:38:00,0.67,273.96,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
967,FS-2026-0967,2026-08-01 17:53:00,2.8,362.82,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
968,FS-2026-0968,2026-08-18 20:48:00,1.03,346.84,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
969,FS-2026-0969,2026-08-10 19:44:00,0.8,359.04,Toledo,Boiler,A,1,2026-09-11 18:08:51
970,FS-2026-0970,2026-08-25 04:15:00,2.64,292.64,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
971,FS-2026-0971,2026-08-24 22:34:00,2.79,315.71,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
972,FS-2026-0972,2026-08-26 08:33:00,1.61,295.37,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
973,FS-2026-0973,2026-08-06 03:56:00,1.08,283.04,Toledo,Flasher,A,1,2026-09-11 18:08:51
974,FS-2026-0974,2026-08-06 19:46:00,2.64,375.79,Toledo,Flasher,A,0,2026-09-11 18:08:51
975,FS-2026-0975,2026-08-14 09:41:00,1.46,362.27,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
976,FS-2026-0976,2026-08-18 00:24:00,2.03,306.88,Toledo,Boiler,B,0,2026-09-11 18:08:51
977,FS-2026-0977,2026-08-27 15:11:00,2.24,315.52,Toledo,Boiler,A,0,2026-09-11 18:08:51
978,FS-2026-0978,2026-08-02 03:55:00,1.01,309.54,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
979,FS-2026-0979,2026-08-19 07:06:00,1.13,206.98,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
980,FS-2026-0980,2026-08-26 10:54:00,2.19,206.49,Toledo,Flasher,A,1,2026-09-11 18:08:51
981,FS-2026-0981,2026-08-10 16:44:00,2.67,232.61,Toledo,Boiler,B,0,2026-09-11 18:08:51
982,FS-2026-0982,2026-08-27 01:54:00,0.56,220.15,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
983,FS-2026-0983,2026-08-04 23:56:00,1.18,327.04,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
984,FS-2026-0984,2026-08-09 09:00:00,2.36,293.07,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
985,FS-2026-0985,2026-08-25 02:47:00,1.57,278.94,Toledo,Boiler,A,1,2026-09-11 18:08:51
986,FS-2026-0986,2026-08-04 11:21:00,1.03,351.79,Toledo,Boiler,B,1,2026-09-11 18:08:51
987,FS-2026-0987,2026-08-23 18:04:00,0.97,339.53,Toledo,Flasher,B,1,2026-09-11 18:08:51
988,FS-2026-0988,2026-08-25 17:40:00,0.58,271.35,Toledo,Boiler,B,0,2026-09-11 18:08:51
989,FS-2026-0989,2026-08-29 07:44:00,2.79,253.2,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
990,FS-2026-0990,2026-08-22 16:11:00,0.79,388.4,Toledo,Boiler,A,0,2026-09-11 18:08:51
991,FS-2026-0991,2026-08-18 15:49:00,1.04,370.6,Toledo,Flasher,A,1,2026-09-11 18:08:51
992,FS-2026-0992,2026-08-03 20:26:00,0.69,361.52,Toledo,Boiler,B,1,2026-09-11 18:08:51
993,FS-2026-0993,2026-08-07 06:12:00,2.47,264.24,Toledo,Flasher,B,0,2026-09-11 18:08:51
994,FS-2026-0994,2026-08-04 18:09:00,0.86,296.09,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
995,FS-2026-0995,2026-08-26 04:51:00,2.28,345.13,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
996,FS-2026-0996,2026-08-04 00:25:00,1.34,392.67,Toledo,Flasher,B,1,2026-09-11 18:08:51
997,FS-2026-0997,2026-08-02 18:30:00,1.41,371.53,Toledo,Flasher,B,1,2026-09-11 18:08:51
998,FS-2026-0998,2026-08-23 08:11:00,1.2,369.81,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
999,FS-2026-0999,2026-08-03 04:07:00,1.98,220.6,Toledo,Boiler,A,1,2026-09-11 18:08:51
1000,FS-2026-1000,2026-08-18 00:52:00,0.64,291.56,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
